doi,title,year,citations,pdf_url,source
10.1016/j.electacta.2017.03.031,Solvation structure in dilute to highly concentrated electrolytes for lithium-ion and sodium-ion batteries,2017,79,http://publications.lib.chalmers.se/records/fulltext/249138/local_249138.pdf,openalex
10.1016/j.elecom.2015.08.014,Carbon-coated Sb 2 Se 3 composite as anode material for sodium ion batteries,2015,79,https://doaj.org/article/a0b7fd7aae5e4951857033af80cf636a,openalex
10.1038/s41467-025-59022-8,Redefining closed pores in carbons by solvation structures for enhanced sodium storage,2025,79,https://doi.org/10.1038/s41467-025-59022-8,openalex
10.1002/aenm.202301540,Ultrafast Synthesis of NASICON Solid Electrolytes for Sodium‐Metal Batteries,2023,79,https://escholarship.org/content/qt2n57j14x/qt2n57j14x.pdf,openalex
10.1038/srep22432,Na-ion Storage Performances of FeSex and Fe2O3 Hollow Nanoparticles-Decorated Reduced Graphene Oxide Balls prepared by Nanoscale Kirkendall Diffusion Process,2016,79,https://www.nature.com/articles/srep22432.pdf,openalex
10.1039/c8ta07933a,Suppressing the voltage decay of low-cost P2-type iron-based cathode materials for sodium-ion batteries,2018,79,https://www.osti.gov/biblio/1476275,openalex
10.1002/cey2.374,High‐efficiency sodium storage of Co<sub>0.85</sub>Se/WSe<sub>2</sub> encapsulated in N‐doped carbon polyhedron via vacancy and heterojunction engineering,2023,79,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cey2.374,openalex
10.1039/c6ra11809g,Organic sodium terephthalate@graphene hybrid anode materials for sodium-ion batteries,2016,79,https://pubs.rsc.org/en/content/articlepdf/2016/ra/c6ra11809g,openalex
10.1016/j.jechem.2023.02.046,Ionic liquid electrolytes for sodium-ion batteries to control thermal runaway,2023,78,https://doi.org/10.1016/j.jechem.2023.02.046,openalex
10.1002/aenm.202101437,Lithium Oxide Superionic Conductors Inspired by Garnet and NASICON Structures,2021,78,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202101437,openalex
10.1016/j.nanoen.2021.105764,NaTi2(PO4)3 hollow nanoparticles encapsulated in carbon nanofibers as novel anodes for flexible aqueous rechargeable sodium-ion batteries,2021,78,https://linkinghub.elsevier.com/retrieve/pii/S2211285521000239,openalex
10.1002/smll.202208211,Two Birds with One Stone: Broadband Electromagnetic Wave Absorption and Anticorrosion Performance in 2–18 GHz for Prussian Blue Analog Derivatives Aimed for Practical Applications,2023,78,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202208211,openalex
10.1016/j.chempr.2019.10.021,High-Spin Sulfur-Mediated Phosphorous Activation Enables Safe and Fast Phosphorus Anodes for Sodium-Ion Batteries,2019,78,http://www.cell.com/article/S2451929419304759/pdf,openalex
10.1038/s41467-024-53259-5,Temperature-responsive solvation enabled by dipole-dipole interactions towards wide-temperature sodium-ion batteries,2024,78,https://doi.org/10.1038/s41467-024-53259-5,openalex
10.1039/d4sc01395f,P-doped spherical hard carbon with high initial coulombic efficiency and enhanced capacity for sodium ion batteries,2024,78,https://pubs.rsc.org/en/content/articlepdf/2024/sc/d4sc01395f,openalex
10.1007/s10853-019-04162-8,Solid-state synthesis of NASICON (Na3Zr2Si2PO12) using nanoparticle precursors for optimisation of ionic conductivity,2019,78,https://link.springer.com/content/pdf/10.1007/s10853-019-04162-8.pdf,openalex
10.1007/s40820-018-0225-1,Nitrogen-Doped TiO2–C Composite Nanofibers with High-Capacity and Long-Cycle Life as Anode Materials for Sodium-Ion Batteries,2018,77,https://link.springer.com/content/pdf/10.1007%2Fs40820-018-0225-1.pdf,openalex
10.3389/fchem.2018.00366,Activated Amorphous Carbon With High-Porosity Derived From Camellia Pollen Grains as Anode Materials for Lithium/Sodium Ion Batteries,2018,77,https://www.frontiersin.org/articles/10.3389/fchem.2018.00366/pdf,openalex
10.1039/c6ta05030a,Extending the cycle life of Na<sub>3</sub>V<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub> cathodes in sodium-ion batteries through interdigitated carbon scaffolding,2016,77,https://pubs.rsc.org/en/content/articlepdf/2016/ta/c6ta05030a,openalex
10.1038/s41467-025-58637-1,High-energy and long-life O3-type layered cathode material for sodium-ion batteries,2025,77,https://www.nature.com/articles/s41467-025-58637-1.pdf,openalex
10.1002/smll.202311778,Molecular Engineering to Regulate the Pseudo‐Graphitic Structure of Hard Carbon for Superior Sodium Energy Storage,2024,76,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202311778,openalex
10.1002/cey2.319,Pea‐like MoS<sub>2</sub>@NiS<sub>1.03</sub>–carbon heterostructured hollow nanofibers for high‐performance sodium storage,2023,75,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cey2.319,openalex
10.1002/aenm.202400595,Unlocking Charge Transfer Limitation in NASICON Structured Na<sub>3</sub>V<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub> Cathode via Trace Carbon Incorporation,2024,75,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202400595,openalex
10.1038/srep35620,Micro-nano structure hard carbon as a high performance anode material for sodium-ion batteries,2016,75,https://www.nature.com/articles/srep35620.pdf,openalex
10.1016/j.nanoen.2017.11.029,Understanding the initial irreversibility of metal sulfides for sodium-ion batteries via operando techniques,2017,74,https://www.osti.gov/biblio/1433998,openalex
10.1021/acssuschemeng.9b05098,Highly Stable Na<sub>3</sub>Fe<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>@Hard Carbon Sodium-Ion Full Cell for Low-Cost Energy Storage,2019,74,https://ro.ecu.edu.au/ecuworkspost2013/7664,openalex
10.1016/j.ensm.2022.01.030,Boosting the performance of soft carbon negative electrode for high power Na-ion batteries and Li-ion capacitors through a rational strategy of structural and morphological manipulation,2022,74,https://doi.org/10.1016/j.ensm.2022.01.030,openalex
10.1021/jacsau.0c00002,Multiprincipal Component P2-Na<sub>0.6</sub>(Ti<sub>0.2</sub>Mn<sub>0.2</sub>Co<sub>0.2</sub>Ni<sub>0.2</sub>Ru<sub>0.2</sub>)O<sub>2</sub> as a High-Rate Cathode for Sodium-Ion Batteries,2020,74,https://pubs.acs.org/doi/pdf/10.1021/jacsau.0c00002,openalex
10.1016/j.electacta.2015.07.024,Electrochemical performance of hard carbon negative electrodes for ionic liquid-based sodium ion batteries over a wide temperature range,2015,74,https://www.osti.gov/biblio/1775740,openalex
10.1002/adma.202410326,Ultrahigh Plateau‐Capacity Sodium Storage by Plugging Open Pores,2024,74,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202410326,openalex
10.1016/j.gee.2019.11.001,High loading FeS2 nanoparticles anchored on biomass-derived carbon tube as low cost and long cycle anode for sodium-ion batteries,2019,73,https://doi.org/10.1016/j.gee.2019.11.001,openalex
10.1038/srep08418,Inexpensive Antimony Nanocrystals and Their Composites with Red Phosphorus as High-Performance Anode Materials for Na-ion Batteries,2015,73,https://www.nature.com/articles/srep08418.pdf,openalex
10.1016/j.jechem.2022.11.050,Moderate heat treatment of CoFe Prussian blue analogues for enhanced oxygen evolution reaction performance,2022,73,https://ars.els-cdn.com/content/image/1-s2.0-S2095495622006507-ga1_lrg.jpg,openalex
10.1002/adfm.202303812,Quasi‐Zero Volume Strain Cathode Materials for Sodium Ion Battery through Synergetic Substitution Effect of Li and Mg,2023,72,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202303812,openalex
10.1039/c5cc01504a,A phase-transfer assisted solvo-thermal strategy for low-temperature synthesis of Na<sub>3</sub>(VO<sub>1−x</sub>PO<sub>4</sub>)<sub>2</sub>F<sub>1+2x</sub> cathodes for sodium-ion batteries,2015,72,http://ir.ipe.ac.cn/handle/122111/16741,openalex
10.1016/j.nanoen.2022.107066,Revealing the superlative electrochemical properties of o-B2N2 monolayer in Lithium/Sodium-ion batteries,2022,72,https://doi.org/10.1016/j.nanoen.2022.107066,openalex
10.1039/c8ra01942h,Borophene as a promising anode material for sodium-ion batteries with high capacity and high rate capability using DFT,2018,72,https://pubs.rsc.org/en/content/articlepdf/2018/ra/c8ra01942h,openalex
10.1016/j.rinp.2019.102404,Facile and large-scalable synthesis of low cost hard carbon anode for sodium-ion batteries,2019,72,https://doi.org/10.1016/j.rinp.2019.102404,openalex
10.1002/smll.202305386,Vanadium Hexacyanoferrate Prussian Blue Analogs for Aqueous Proton Storage: Excellent Electrochemical Properties and Mechanism Insights,2023,71,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202305386,openalex
10.1002/advs.202301308,Pearl‐Structure‐Enhanced NASICON Cathode toward Ultrastable Sodium‐Ion Batteries,2023,71,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202301308,openalex
10.1016/j.carbon.2021.09.063,Changes of porosity of hard carbons during mechanical treatment and the relevance for sodium-ion anodes,2021,71,https://doi.org/10.1016/j.carbon.2021.09.063,openalex
10.1002/anie.201704271,Chemical Structures of Specific Sodium Ion Battery Components Determined by Operando Pair Distribution Function and X‐ray Diffraction Computed Tomography,2017,71,https://arxiv.org/pdf/1703.04337,openalex
10.1016/j.jcis.2016.11.027,Mesh-structured N-doped graphene@Sb2Se3 hybrids as an anode for large capacity sodium-ion batteries,2016,71,https://www.sciencedirect.com/science/article/am/pii/S0021979716309043,openalex
10.1016/j.elecom.2016.06.012,A Si/C nanocomposite anode by ball milling for highly reversible sodium storage,2016,71,https://doaj.org/article/b4c48d4200854223ac9e6ea48496b6e9,openalex
10.1021/jacsau.1c00158,Revisit Electrolyte Chemistry of Hard Carbon in Ether for Na Storage,2021,71,https://pubs.acs.org/doi/pdf/10.1021/jacsau.1c00158,openalex
10.1021/acs.chemmater.7b02397,Structure–Electrochemical Evolution of a Mn-Rich P2 Na<sub>2/3</sub>Fe<sub>0.2</sub>Mn<sub>0.8</sub>O<sub>2</sub> Na-Ion Battery Cathode,2017,70,https://www.osti.gov/biblio/1393849,openalex
10.1557/s43581-022-00029-9,Perspective: Design of cathode materials for sustainable sodium-ion batteries,2022,70,https://link.springer.com/content/pdf/10.1557/s43581-022-00029-9.pdf,openalex
10.1002/aenm.201700700,Hydrogenated Core–Shell MAX@K<sub>2</sub>Ti<sub>8</sub>O<sub>17</sub> Pseudocapacitance with Ultrafast Sodium Storage and Long‐Term Cycling,2017,70,https://rgu-repository.worktribe.com/output/247444,openalex
10.1002/cnl2.6,A NASICON‐typed Na<sub>4</sub>Mn<sub>0.5</sub>Fe<sub>0.5</sub>Al(PO<sub>4</sub>)<sub>3</sub> cathode for low‐cost and high‐energy sodium‐ion batteries,2022,70,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cnl2.6,openalex
10.1021/acs.chemmater.9b02568,Framework Doping of Ni Enhances Pseudocapacitive Na-Ion Storage of (Ni)MnO<sub>2</sub> Layered Birnessite,2019,70,https://www.osti.gov/servlets/purl/1574120,openalex
10.1021/acsaem.0c00522,"Sodium Bis(oxalato)borate in Trimethyl Phosphate: A Fire-Extinguishing, Fluorine-Free, and Low-Cost Electrolyte for Full-Cell Sodium-Ion Batteries",2020,70,https://pubs.acs.org/doi/pdf/10.1021/acsaem.0c00522,openalex
10.1038/s41598-017-08341-y,MoS2@rGO Nanoflakes as High Performance Anode Materials in Sodium Ion Batteries,2017,70,https://www.nature.com/articles/s41598-017-08341-y.pdf,openalex
10.1016/j.carbon.2018.02.101,Rationally-designed configuration of directly-coated Ni3S2/Ni electrode by RGO providing superior sodium storage,2018,70,https://www.osti.gov/biblio/1423327,openalex
10.1149/1945-7111/ab8a9b,Monolayer Honeycomb Borophene: A Promising Anode Material with a Record Capacity for Lithium-Ion and Sodium-Ion Batteries,2020,69,https://doi.org/10.1149/1945-7111/ab8a9b,openalex
10.1002/anie.202304628,Regulating Cation Interactions for Zero-Strain and High-Voltage P2-type Na2/3Li1/6Co1/6Mn2/3O2 Layered Oxide Cathodes of Sodium-Ion Batteries.,2023,69,https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1002/anie.202304628,semantic_scholar
10.1007/s12274-020-2848-z,Phase boundary engineering of metal-organic-framework-derived carbonaceous nickel selenides for sodium-ion batteries,2020,69,https://link.springer.com/content/pdf/10.1007/s12274-020-2848-z.pdf,openalex
10.1016/j.cej.2022.135678,FeS2@N-C nanorattles encapsulated in N/S dual-doped graphene/carbon nanotube network composites for high performance and high rate capability anodes of sodium-ion batteries,2022,69,https://doi.org/10.1016/j.cej.2022.135678,openalex
10.1039/c5nr01281c,Yolk–shell Fe<sub>2</sub>O<sub>3</sub>⊙ C composites anchored on MWNTs with enhanced lithium and sodium storage,2015,69,https://pubs.rsc.org/en/content/articlepdf/2015/nr/c5nr01281c,openalex
10.1002/adma.202107141,Uncommon Behavior of Li Doping Suppresses Oxygen Redox in P2‐Type Manganese‐Rich Sodium Cathodes,2021,69,https://www.osti.gov/servlets/purl/1878593,openalex
10.1016/j.matre.2021.100022,Recent advances in functional oxides for high energy density sodium-ion batteries,2021,69,https://doi.org/10.1016/j.matre.2021.100022,openalex
10.1021/acs.chemmater.5b04992,β-NaVOPO<sub>4</sub> Obtained by a Low-Temperature Synthesis Process: A New 3.3 V Cathode for Sodium-Ion Batteries,2016,69,https://www.osti.gov/biblio/1261529,openalex
10.1021/acs.jpcc.5b03407,"Amorphous (Glassy) Carbon, a Promising Material for Sodium Ion Battery Anodes: a Combined First-Principles and Experimental Study",2015,68,https://pubs.acs.org/doi/pdf/10.1021/acs.jpcc.5b03407,openalex
10.34133/energymatadv.0012,NiS <sub>2</sub> /FeS Heterostructured Nanoflowers for High-Performance Sodium Storage,2023,68,https://doi.org/10.34133/energymatadv.0012,openalex
10.1016/j.elecom.2015.09.016,Introducing a 0.2 V sodium-ion battery anode: The Na2Ti3O7 to Na3−xTi3O7 pathway,2015,68,https://doaj.org/article/cd7215070b2b4543b2ed192c6bdb1113,openalex
10.1002/advs.202400364,Hollow Carbon and MXene Dual‐Reinforced MoS<sub>2</sub> with Enlarged Interlayers for High‐Rate and High‐Capacity Sodium Storage Systems,2024,68,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202400364,openalex
10.1021/acsomega.9b00563,Difference in Electrochemical Mechanism of SnO<sub>2</sub> Conversion in Lithium-Ion and Sodium-Ion Batteries: Combined in Operando and Ex Situ XAS Investigations,2019,68,https://doi.org/10.1021/acsomega.9b00563,openalex
10.1039/c5ra06336a,A rechargeable sodium-ion battery using a nanostructured Sb–C anode and P2-type layered Na<sub>0.6</sub>Ni<sub>0.22</sub>Fe<sub>0.11</sub>Mn<sub>0.66</sub>O<sub>2</sub> cathode,2015,68,http://hdl.handle.net/11573/849481,openalex
10.1021/acsami.7b04478,Investigation of Thermal Stability of P2–Na<sub><i>x</i></sub>CoO<sub>2</sub> Cathode Materials for Sodium Ion Batteries Using Real-Time Electron Microscopy,2017,68,https://www.osti.gov/servlets/purl/1368663,openalex
10.1021/acsami.1c09378,Impact of Synthesis Conditions in Na-Rich Prussian Blue Analogues,2021,67,https://hal.science/hal-03355266,openalex
10.1039/c7ra03628k,In situ formation of ultrafine CoS<sub>2</sub> nanoparticles uniformly encapsulated in N/S-doped carbon polyhedron for advanced sodium-ion batteries,2017,67,https://pubs.rsc.org/en/content/articlepdf/2017/ra/c7ra03628k,openalex
10.1149/2.1171816jes,"Optimization of Large Scale Produced Hard Carbon Performance in Na-Ion Batteries: Effect of Precursor, Temperature and Processing Conditions",2018,67,https://doi.org/10.1149/2.1171816jes,openalex
10.1039/c6ra27212f,Mille-feuille shaped hard carbons derived from polyvinylpyrrolidone via environmentally friendly electrostatic spinning for sodium ion battery anodes,2017,67,https://pubs.rsc.org/en/content/articlepdf/2017/ra/c6ra27212f,openalex
10.1007/s40820-020-00506-1,Enhanced Pseudo-Capacitive Contributions to High-Performance Sodium Storage in TiO2/C Nanofibers via Double Effects of Sulfur Modification,2020,67,https://link.springer.com/content/pdf/10.1007/s40820-020-00506-1.pdf,openalex
10.34133/2021/9819521,Recent Advances in Electrode Materials with Anion Redox Chemistry for Sodium-Ion Batteries,2021,67,https://downloads.spj.sciencemag.org/energymatadv/2021/9819521.pdf,openalex
10.1039/c8ta01492b,SnP nanocrystals as anode materials for Na-ion batteries,2018,67,https://hdl.handle.net/2117/119647,openalex
10.1016/j.isci.2018.11.020,A Bifunctional Fluorophosphate Electrolyte for Safer Sodium-Ion Batteries,2018,67,http://www.cell.com/article/S2589004218302104/pdf,openalex
10.1007/s40820-017-0183-z,Reduced Graphene Oxide-Wrapped FeS2 Composite as Anode for High-Performance Sodium-Ion Batteries,2017,67,https://link.springer.com/content/pdf/10.1007%2Fs40820-017-0183-z.pdf,openalex
10.1016/j.gee.2021.01.001,Boosting rate and cycling performance of K-doped Na3V2(PO4)2F3 cathode for high-energy-density sodium-ion batteries,2021,67,https://doi.org/10.1016/j.gee.2021.01.001,openalex
10.1002/aenm.202202712,Kinetics and Pore Formation of the Sodium Metal Anode on NASICON‐Type Na<sub>3.4</sub>Zr<sub>2</sub>Si<sub>2.4</sub>P<sub>0.6</sub>O<sub>12</sub> for Sodium Solid‐State Batteries,2022,67,https://doi.org/10.1002/aenm.202202712,openalex
